id,gender,masterCategory,subCategory,articleType,baseColour,year,usage,productDisplayName
39845,Girls,Apparel,Topwear,Tops,Green,2012,Casual,Gini And Jony Girls Striped Green Top
39846,Girls,Apparel,Topwear,Tops,Green,2012,Casual,Gini And Jony Girls Striped Green Top
39847,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Printed Pink Top
39849,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Striped Blue Top
39851,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Printed Blue Top
39852,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Printed Blue Top
40128,Girls,Apparel,Topwear,Tops,Orange,2012,Casual,Gini and Jony Girls Roseatte Orange Top
40143,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top
40144,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pretty Blossom Pink Top
40156,Girls,Apparel,Topwear,Tops,Green,2012,Casual,Gini and Jony Girls Core Green Top
40158,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Summer Up Blue Top
40159,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
40935,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Core White Top
40938,Girls,Apparel,Topwear,Tops,Magenta,2012,Casual,Gini and Jony Girls Nautical Blues Magenta Top
40941,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pretty Pink Top
40943,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Kitch Bright Pink Top
40944,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Kitch Bright Pink Top
40945,Girls,Apparel,Topwear,Tops,Navy Blue,2012,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top
40946,Girls,Apparel,Topwear,Tops,Navy Blue,2012,Casual,Gini and Jony Girls Nautical Blues Navy Blue Top
40972,Girls,Apparel,Topwear,Tops,White,2012,Casual,Palm Tree Girls Knits White Tops
40989,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Milan White Top
40990,Girls,Apparel,Topwear,Tops,White,2012,Casual,Palm Tree Girls Milan White Top
40991,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Gini and Jony Girls Milan Yellow Top
40992,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Gini and Jony Girls Milan Yellow Tops
40993,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Striped Top
41299,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
41307,Girls,Apparel,Topwear,Tops,Black,2012,Casual,Gini and Jony Girls Black Top
41309,Girls,Apparel,Topwear,Tops,Peach,2012,Casual,Gini and Jony Girls Woven Peach Top
41310,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knits White Top
41744,Girls,Apparel,Topwear,Tops,White,2012,Casual,Doodle Girls Printed White Top
41755,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Doodle Girls Printed Blue Top
41756,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Doodle Girls Pink Top
41757,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Doodle Girls Printed Yellow Top
41963,Girls,Apparel,Topwear,Tops,Green,2012,Casual,Gini and Jony Girls Core Green Top
41971,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Summer Up Blue Top
41972,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Summer Up Blue Top
41973,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Core Pink Top
41997,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top
41998,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top
41999,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pretty Blossom Pink Top
42418,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Woven White Top
42419,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knit White Top
43041,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
43042,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
43573,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knits White Top
43574,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knits White Top
43575,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knits White Top
43576,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knits White Top
43577,Girls,Apparel,Topwear,Tops,Peach,2012,Casual,Gini and Jony Girls Woven Peach Top
43578,Girls,Apparel,Topwear,Tops,Peach,2012,Casual,Gini and Jony Girls Woven Peach Top
43579,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Woven White Top
43584,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
43585,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Gini and Jony Girls Pink Top
43683,Girls,Apparel,Topwear,Tops,Blue,2012,Casual,Doodle Girls Printed Blue Top
43687,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Doodle Girls Pink Top
43688,Girls,Apparel,Topwear,Tops,Pink,2012,Casual,Doodle Girls Pink Top
43691,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Doodle Girls Printed Yellow Top
45568,Girls,Apparel,Topwear,Tops,White,2012,Casual,Gini and Jony Girls Knit White Top
46815,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Gini and Jony Girls Yellow Top
46816,Girls,Apparel,Topwear,Tops,Yellow,2012,Casual,Gini and Jony Girls Yellow Top
50719,Girls,Apparel,Topwear,Tops,Red,2012,Casual,Doodle Girls Red Printed Top
52126,Girls,Apparel,Topwear,Tops,Red,2012,Casual,Doodle Girls Red Printed Top
57980,Girls,Apparel,Topwear,Tops,White,2012,Casual,Doodle Girls White and Purple Printed Top
34721,Girls,Apparel,Bottomwear,Trousers,Black,2012,Casual,Allen Solly Kids Girls Twill Black Trousers
24943,Girls,Apparel,Topwear,Tshirts,White,2012,Casual,United Colors of Benetton Kids Girls White T-shirt
33256,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Gini and Jony Girls Printed Blue T-shirt
34710,Girls,Apparel,Topwear,Tshirts,Green,2012,Casual,Allen Solly Kids Girls Polka Green T-shirt
37566,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Infant Girls Pink  T-Shirt
37567,Girls,Apparel,Topwear,Tshirts,Green,2012,Casual,Madagascar3 Infant Girls Light Green  T-Shirt
37568,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Infant Girls Pink  T-Shirt
37569,Girls,Apparel,Topwear,Tshirts,Green,2012,Casual,Madagascar3 Infant Girls Light Green T-Shirt
37588,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Infant Girls Pink  T-Shirt
37602,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt
37603,Girls,Apparel,Topwear,Tshirts,Purple,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt
37607,Girls,Apparel,Topwear,Tshirts,Sea Green,2012,Casual,Madagascar3 Girls Sea Green Printed T-Shirt
37608,Girls,Apparel,Topwear,Tshirts,Orange,2012,Casual,Madagascar3 Girls Coral Printed T-Shirt
37610,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt
37611,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Madagascar3 Girls Blue Printed T-Shirt
37613,Girls,Apparel,Topwear,Tshirts,Purple,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt
37626,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt
37627,Girls,Apparel,Topwear,Tshirts,Purple,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt
37628,Girls,Apparel,Topwear,Tshirts,Off White,2012,Casual,Madagascar3 Girls Off White Printed T-Shirt
37629,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Madagascar3 Girls Blue Printed T-Shirt
37630,Girls,Apparel,Topwear,Tshirts,Red,2012,Casual,Madagascar3 Girls Soft Red Printed T-Shirt
37632,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt
37633,Girls,Apparel,Topwear,Tshirts,Purple,2012,Casual,Madagascar3 Girls Purple Printed T-Shirt
37634,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Madagascar3 Girls Pink Printed T-Shirt
37636,Girls,Apparel,Topwear,Tshirts,Red,2012,Casual,Madagascar3 Girls Soft Red Printed T-Shirt
37637,Girls,Apparel,Topwear,Tshirts,Teal,2012,Casual,Madagascar3 Girls Teal Printed T-Shirt
38768,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Gini and Jony Girls Printed Blue T-shirt
38769,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Gini and Jony Girls Printed Blue T-shirt
38907,Girls,Apparel,Topwear,Tshirts,Red,2012,Casual,Allen Solly Kids Girls Printed Red T-shirt
38922,Girls,Apparel,Topwear,Tshirts,Green,2012,Casual,Allen Solly Kids Girls Polka Green T-shirt
41300,Girls,Apparel,Topwear,Tshirts,Green,2012,Casual,Gini and Jony Girls Polo Striped Blue T-shirt
41301,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Gini and Jony Grils Polo Striped Pink T-shirt
42590,Girls,Apparel,Topwear,Tshirts,White,2012,Casual,United Colors of Benetton Girls White Printed T-Shirt
43590,Girls,Apparel,Topwear,Tshirts,Blue,2012,Casual,Gini and Jony Girls Polo Striped Blue T-shirt
43592,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Gini and Jony Girls Polo Striped Pink T-shirt
43593,Girls,Apparel,Topwear,Tshirts,Pink,2012,Casual,Gini and Jony Girls Polo Striped Pink T-shirt
46100,Unisex,Footwear,Shoes,Casual Shoes,Black,2012,Casual,ADIDAS Unisex  Black Clemente Shoes
46117,Unisex,Footwear,Shoes,Casual Shoes,Red,2012,Casual,ADIDAS Unisex Red Neo Shell Comic Shoes
46118,Unisex,Footwear,Shoes,Casual Shoes,White,2012,Casual,ADIDAS Unisex White Court Sequence Shoes
47488,Unisex,Footwear,Shoes,Casual Shoes,Charcoal,2012,Casual,Footfun Kids Unisex Grey Shoes
47492,Unisex,Footwear,Shoes,Casual Shoes,Red,2012,Casual,Footfun Kids Unisex Red Shoes
47501,Unisex,Footwear,Shoes,Casual Shoes,Red,2012,Casual,Footfun Kids Unisex Red Shoes
49398,Unisex,Footwear,Shoes,Casual Shoes,Orange,2012,Casual,Vans Unisex Orange Authentic Shoes
49433,Unisex,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Vans Unisex Black Casual Shoes
49434,Unisex,Footwear,Shoes,Casual Shoes,Blue,2012,Casual,Vans Unisex Blue Authentic Shoes
49460,Unisex,Footwear,Shoes,Casual Shoes,Purple,2012,Casual,Vans Unisex Wine Authentic Shoes
49462,Unisex,Footwear,Shoes,Casual Shoes,Purple,2012,Casual,Vans Unisex Wine & Navy Blue Era Shoes
49498,Unisex,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Vans Unisex Black Casual Shoes
53386,Unisex,Footwear,Shoes,Casual Shoes,Green,2012,Casual,Puma Unisex Green Limnos Casual Shoes
54732,Unisex,Footwear,Shoes,Casual Shoes,Grey,2012,Casual,Vans Unisex Grey & Black Shoes
54741,Unisex,Footwear,Shoes,Casual Shoes,Grey,2012,Casual,Vans Unisex Grey Shoes
57467,Unisex,Footwear,Shoes,Casual Shoes,Navy Blue,2012,Casual,Puma Unisex 917 Lo CVS Navy Blue Shoes
57469,Unisex,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Puma Unisex Black Shoes
59329,Unisex,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Gliders Unisex Zoro Shoes
59330,Unisex,Footwear,Shoes,Casual Shoes,Brown,2012,Casual,Gliders Unisex Brown Shoes
31162,Unisex,Apparel,Bottomwear,Jeans,Blue,2012,Casual,Gini and Jony Kids Unisex Blue Jeans
33279,Unisex,Apparel,Bottomwear,Jeans,Blue,2012,Casual,Gini and Jony Kids Unisex Blue Jeans
33280,Unisex,Apparel,Bottomwear,Jeans,Blue,2012,Casual,Gini and Jony Kids Unisex Blue Jeans
42066,Unisex,Accessories,Accessories,Key chain,Black,2012,Casual,American Tourister Unisex Black Key Case
33228,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,New Hide Unisex Black Leather Laptop Bag
33229,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,New Hide Unisex Black Leather Laptop Bag
33230,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,New Hide Unisex Brown Leather Laptop Bag
34121,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Turtle Unisex Black Laptop Bag
34462,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,ADIDAS Unisex Black Laptop Sleeve
34467,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,ADIDAS Unisex Black Laptop Sleeve
39514,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Laptop Bag
39515,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Peter England Unisex Brown Laptop Bag
39516,Unisex,Accessories,Bags,Laptop Bag,Orange,2012,Casual,Peter England Unisex Orange Laptop Bag
39517,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Laptop Bag
39518,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Laptop Bag
39519,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Peter England Unisex Brown Laptop Bag
39522,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Bag
39524,Unisex,Accessories,Bags,Laptop Bag,Orange,2012,Casual,Peter England Unisex Orange Sleeve Bag
39525,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Laptop Bag
39526,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Peter England Unisex Black Sleeve Bag
39920,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Ipad Bag
39922,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Tortoise Unisex Black Laptop Bag
39925,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Laptop Bag
39926,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Laptop Bag
39930,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Laptop Bag
39931,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Laptop Bag
39932,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Tortoise Unisex Black Laptop Bag
39935,Unisex,Accessories,Bags,Laptop Bag,Brown,2012,Casual,Tortoise Unisex Brown Laptop Bag
51948,Unisex,Accessories,Bags,Laptop Bag,Black,2012,Casual,Yelloe Unisex Black Laptop Bag
51960,Unisex,Accessories,Bags,Laptop Bag,Cream,2012,Casual,Yelloe Unisex Cream Laptop Bag
3635,Unisex,Footwear,Shoes,Sports Shoes,White,2012,Sports,Puma Unisex White Speeder Sports Shoes
9109,Unisex,Footwear,Shoes,Sports Shoes,Black,2012,Sports,Puma Unisex Faas 300 Black Sports Shoes
11966,Unisex,Footwear,Shoes,Sports Shoes,Yellow,2012,Sports,Newfeel Unisex Sports Yellow Sports Shoes
11968,Unisex,Footwear,Shoes,Sports Shoes,Black,2012,Sports,Newfeel Unisex Sports Black Sports Shoes
31683,Unisex,Footwear,Shoes,Sports Shoes,Black,2012,Casual,Nike Unisex Air Rift Black Sports Shoes
32728,Unisex,Footwear,Shoes,Sports Shoes,Blue,2012,Sports,Fila Unisex Skeletoes 2.0 Blue Shoes
32729,Unisex,Footwear,Shoes,Sports Shoes,Black,2012,Sports,Fila Unisex Skeletoes Trifit Black & Blue Shoes
39886,Unisex,Footwear,Shoes,Sports Shoes,Black,2012,Casual,ADIDAS Unisex Black Clima Low Shoes
40315,Unisex,Footwear,Shoes,Sports Shoes,White,2012,Casual,ADIDAS Unisex White Shoes
39927,Unisex,Accessories,Bags,Tablet Sleeve,Blue,2012,Casual,Tortoise Unisex Blue Tablet Sleeve
51944,Unisex,Accessories,Bags,Tablet Sleeve,Brown,2012,Casual,Yelloe Unisex Brown iPad Sleeve
34464,Unisex,Accessories,Accessories,Travel Accessory,Red,2012,Casual,ADIDAS Unisex Red Organizer Bag
39527,Unisex,Accessories,Accessories,Travel Accessory,Black,2012,Casual,Peter England Unisex Black Toilet Kit Bag
51329,Unisex,Accessories,Accessories,Travel Accessory,Blue,2012,Casual,Wildcraft Unisex Blue & Black Pouch
39523,Unisex,Accessories,Bags,Trolley Bag,Black,2012,Casual,Peter England Unisex Black One Dayer Black Trolley Bag
42064,Unisex,Accessories,Bags,Trolley Bag,Black,2012,Casual,American Tourister Unisex Black Trolley Bag
42065,Unisex,Accessories,Bags,Trolley Bag,Black,2012,Casual,American Tourister Unisex Black Trolley Bag
3598,Unisex,Apparel,Topwear,Tshirts,Blue,2012,Sports,Puma Deccan Chargers Kids Navy Blue Replica Jersey
3601,Unisex,Apparel,Topwear,Tshirts,Blue,2012,Sports,Puma Deccan Chargers Kids Navy Blue Lookalike Jersey
38389,Unisex,Apparel,Topwear,Tshirts,Blue,2012,Sports,ADIDAS Mumbai Indians Kids Unisex Blue Match Jersey
46087,Women,Footwear,Shoes,Casual Shoes,Silver,2012,Casual,ADIDAS Women Silver Magique Shoes
47640,Women,Footwear,Shoes,Casual Shoes,Brown,2012,Casual,Carlton London Women Brown Shoes
47641,Women,Footwear,Shoes,Casual Shoes,Cream,2012,Casual,Carlton London Women Cream Shoes
53387,Women,Footwear,Shoes,Casual Shoes,White,2012,Casual,Puma Women White Roque Casual Shoes
56870,Women,Footwear,Shoes,Casual Shoes,Brown,2012,Casual,HM Women Brown Shoes
58815,Women,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Skechers Women Black Casual Shoes
58819,Women,Footwear,Shoes,Casual Shoes,Grey,2012,Casual,Skechers Women Grey Casual Shoes
59055,Women,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Carlton London Women Black Shoes
59056,Women,Footwear,Shoes,Casual Shoes,Blue,2012,Casual,Carlton London Women Blue & Cream Shoes
59315,Women,Footwear,Shoes,Casual Shoes,Beige,2012,Casual,Gliders Women Beige Shoes
59326,Women,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Gliders Women Black Shoes
59338,Women,Footwear,Shoes,Casual Shoes,Black,2012,Casual,Gliders Women Black &Purple Shoes
30732,Women,Apparel,Bottomwear,Churidar,Black,2012,Ethnic,Fabindia Women Black Churidar
30808,Women,Apparel,Bottomwear,Churidar,Red,2012,Ethnic,Fabindia Women Red Cambric Churidar
30809,Women,Apparel,Bottomwear,Churidar,Olive,2012,Ethnic,Fabindia Women Olive Cambric Churidar
30811,Women,Apparel,Bottomwear,Churidar,Black,2012,Ethnic,Fabindia Women Black Churidar
30821,Women,Apparel,Bottomwear,Churidar,Beige,2012,Ethnic,Fabindia Women Beige Mangalgiri Churidar
30822,Women,Apparel,Bottomwear,Churidar,Black,2012,Ethnic,Fabindia Women Black Mangalgiri Churidar
30823,Women,Apparel,Bottomwear,Churidar,Blue,2012,Ethnic,Fabindia Women Blue Churidar
30824,Women,Apparel,Bottomwear,Churidar,Grey,2012,Ethnic,Fabindia Women Grey Mangalgiri Churidar
30825,Women,Apparel,Bottomwear,Churidar,Magenta,2012,Ethnic,Fabindia Women Magenta Mangalgiri Churidar
30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,2012,Ethnic,Fabindia Women Navy Blue Mangalgiri Churidar
30827,Women,Apparel,Bottomwear,Churidar,Orange,2012,Ethnic,Fabindia Women Orange Churidar
30828,Women,Apparel,Bottomwear,Churidar,Rust,2012,Ethnic,Fabindia Women Rust Mangalgiri Churidar
30829,Women,Apparel,Bottomwear,Churidar,Blue,2012,Ethnic,Fabindia Women Blue Mangalgiri Churidar
30830,Women,Apparel,Bottomwear,Churidar,White,2012,Ethnic,Fabindia Women White Churidar
30831,Women,Apparel,Bottomwear,Churidar,Yellow,2012,Ethnic,Fabindia Women Yellow Mangalgiri Churidar
30832,Women,Apparel,Bottomwear,Churidar,Blue,2012,Ethnic,Fabindia Women Printed Blue & Red Churidar
35033,Women,Apparel,Bottomwear,Churidar,Green,2012,Ethnic,Fabindia Women Green Churidar
35034,Women,Apparel,Bottomwear,Churidar,Navy Blue,2012,Ethnic,Fabindia Women Navy Blue Churidar
35035,Women,Apparel,Bottomwear,Churidar,Red,2012,Ethnic,Fabindia Women Red Churidar
35036,Women,Apparel,Bottomwear,Churidar,Magenta,2012,Ethnic,Fabindia Women Magenta Churidar
35037,Women,Apparel,Bottomwear,Churidar,Purple,2012,Ethnic,Fabindia Women Purple Churidar
24876,Women,Apparel,Dress,Dresses,Blue,2012,Casual,United Colors of Benetton Women Blue Striped Dress
25907,Women,Apparel,Dress,Dresses,Purple,2012,Casual,Femella Women Purple Dress
25908,Women,Apparel,Dress,Dresses,Red,2012,Casual,Femella Women Red Dress
25966,Women,Apparel,Dress,Dresses,Brown,2012,Casual,Femella Women Brown Dress
25971,Women,Apparel,Dress,Dresses,Black,2012,Casual,Femella Women Black Dress
25972,Women,Apparel,Dress,Dresses,Brown,2012,Casual,Femella Women Brown Dress
26355,Women,Apparel,Dress,Dresses,Purple,2012,Casual,Arrow Woman Printed Purple Dress
26927,Women,Apparel,Dress,Dresses,Black,2012,Casual,Jealous 21 Women Black Dress
26928,Women,Apparel,Dress,Dresses,Black,2012,Casual,Jealous 21 Women Black Dress
26934,Women,Apparel,Dress,Dresses,Black,2012,Casual,Jealous 21 Women Black Dress
26935,Women,Apparel,Dress,Dresses,Black,2012,Casual,Jealous 21 Women Black Dress
26974,Women,Apparel,Dress,Dresses,Pink,2012,Casual,Jealous 21 Women Pink Printed Dress
27195,Women,Apparel,Dress,Dresses,Off White,2012,Casual,Doodle Kids Girl Printed Off White Dress
27197,Women,Apparel,Dress,Dresses,Pink,2012,Casual,Doodle Kids Girl Pink Dress
27198,Women,Apparel,Dress,Dresses,Blue,2012,Casual,Doodle Kids Girl Printed Blue Dress
27219,Women,Apparel,Dress,Dresses,Lavender,2012,Casual,Doodle Kids Girl Printed Lavender Dress
27223,Women,Apparel,Dress,Dresses,Blue,2012,Casual,Doodle Kids Girl Printed Blue Dress
27224,Women,Apparel,Dress,Dresses,White,2012,Casual,Doodle Kids Girl Printed White Dress
27226,Women,Apparel,Dress,Dresses,Pink,2012,Casual,Doodle Kids Girl Printed Pink Dress
27227,Women,Apparel,Dress,Dresses,White,2012,Casual,Doodle Kids Girl Printed White Dress
27228,Women,Apparel,Dress,Dresses,Pink,2012,Casual,Doodle Kids Girl Printed Pink Dress
29158,Women,Apparel,Dress,Dresses,Green,2012,Casual,United Colors of Benetton Women Green Dress
32378,Women,Apparel,Dress,Dresses,Cream,2012,Casual,Arrow Woman Printed Multi Coloured Dress
32379,Women,Apparel,Dress,Dresses,Off White,2012,Casual,Arrow Woman Printed Multi Coloured Dress
32576,Women,Apparel,Dress,Dresses,Orange,2012,Casual,ONLY Women Orange Party Dress
32577,Women,Apparel,Dress,Dresses,Grey,2012,Casual,ONLY Women Toronto Grey Printed Dress
